Time - RF	Amplitude - RF	Time - CRF	Amplitude - CRF	
2449	21	2449	14	
2450	21	2450	14	
2451	22	2451	14	
2452	22	2452	14	
2453	22	2453	14	
2454	22	2454	15	
2455	23	2455	15	
2456	23	2456	15	
2457	23	2457	15	
2458	23	2458	15	
2459	23	2459	15	
2460	23	2460	15	
2461	23	2461	15	
2462	23	2462	15	
2463	23	2463	15	
2464	23	2464	16	
2465	23	2465	16	
2466	24	2466	16	
2467	24	2467	16	
2468	24	2468	16	
2469	24	2469	16	
2470	24	2470	15	
2471	24	2471	15	
2472	24	2472	15	
2473	24	2473	15	
2474	24	2474	15	
2475	24	2475	15	
2476	24	2476	15	
2477	24	2477	15	
2478	24	2478	15	
2479	24	2479	15	
2480	25	2480	15	
2481	25	2481	15	
2482	25	2482	15	
2483	25	2483	15	
2484	25	2484	15	
2485	26	2485	15	
2486	26	2486	15	
2487	26	2487	15	
2488	26	2488	15	
2489	27	2489	15	
2490	27	2490	15	
2491	27	2491	15	
2492	27	2492	16	
2493	28	2493	16	
2494	28	2494	16	
2495	28	2495	16	
2496	28	2496	16	
2497	28	2497	16	
2498	29	2498	17	
2499	29	2499	17	
