Time - RF	Amplitude - RF	Time - CRF	Amplitude - CRF	
210	-31	210	-24	
211	-31	211	-24	
212	-31	212	-24	
213	-31	213	-25	
214	-31	214	-25	
215	-31	215	-25	
216	-31	216	-25	
217	-31	217	-25	
218	-31	218	-25	
219	-31	219	-25	
220	-31	220	-25	
221	-31	221	-25	
222	-31	222	-25	
223	-31	223	-25	
224	-31	224	-25	
225	-32	225	-25	
226	-32	226	-25	
227	-32	227	-25	
228	-32	228	-25	
229	-32	229	-25	
230	-32	230	-25	
231	-32	231	-25	
232	-32	232	-25	
233	-32	233	-25	
234	-32	234	-25	
235	-32	235	-25	
236	-32	236	-24	
237	-32	237	-24	
238	-32	238	-24	
239	-32	239	-24	
240	-32	240	-24	
241	-32	241	-24	
242	-32	242	-24	
243	-32	243	-24	
244	-32	244	-24	
245	-32	245	-24	
246	-32	246	-24	
247	-32	247	-24	
248	-32	248	-24	
249	-32	249	-24	
250	-33	250	-24	
251	-33	251	-25	
252	-33	252	-25	
253	-33	253	-25	
254	-33	254	-25	
255	-33	255	-25	
256	-33	256	-25	
257	-33	257	-26	
258	-33	258	-26	
259	-33	259	-26	
260	-33	260	-26	
261	-33	261	-26	
262	-33	262	-26	
263	-33	263	-26	
264	-33	264	-26	
265	-34	265	-26	
266	-34	266	-26	
267	-34	267	-26	
268	-34	268	-26	
269	-33	269	-26	
270	-33	270	-26	
271	-33	271	-26	
272	-33	272	-26	
273	-33	273	-26	
274	-33	274	-25	
275	-33	275	-25	
276	-33	276	-25	
277	-33	277	-25	
278	-33	278	-25	
279	-33	279	-25	
280	-33	280	-25	
281	-33	281	-25	
282	-33	282	-25	
283	-33	283	-25	
284	-32	284	-25	
285	-32	285	-25	
286	-32	286	-25	
287	-32	287	-25	
288	-32	288	-25	
289	-32	289	-25	
290	-31	290	-25	
291	-31	291	-25	
292	-31	292	-25	
293	-31	293	-25	
294	-31	294	-25	
295	-31	295	-25	
296	-31	296	-25	
297	-30	297	-25	
298	-30	298	-24	
299	-30	299	-24	
300	-30	300	-24	
301	-31	301	-24	
302	-31	302	-25	
303	-31	303	-25	
304	-31	304	-25	
305	-31	305	-25	
306	-31	306	-25	
307	-31	307	-25	
308	-31	308	-25	
309	-31	309	-25	
310	-31	310	-25	
311	-31	311	-25	
312	-31	312	-25	
313	-31	313	-25	
314	-31	314	-25	
315	-31	315	-25	
316	-31	316	-25	
317	-31	317	-25	
318	-31	318	-25	
319	-31	319	-24	
320	-31	320	-24	
321	-31	321	-24	
322	-30	322	-24	
323	-30	323	-24	
324	-30	324	-23	
325	-30	325	-23	
326	-30	326	-23	
327	-30	327	-23	
328	-30	328	-23	
329	-30	329	-23	
330	-30	330	-23	
331	-30	331	-23	
332	-30	332	-23	
333	-30	333	-23	
334	-29	334	-23	
335	-29	335	-23	
336	-29	336	-22	
337	-29	337	-22	
338	-29	338	-22	
339	-29	339	-22	
340	-29	340	-22	
341	-29	341	-22	
342	-29	342	-22	
343	-29	343	-22	
344	-29	344	-22	
345	-29	345	-22	
346	-29	346	-22	
347	-28	347	-22	
348	-28	348	-22	
349	-28	349	-21	
350	-28	350	-21	
351	-28	351	-21	
352	-28	352	-21	
353	-28	353	-21	
354	-27	354	-21	
355	-27	355	-21	
356	-27	356	-20	
357	-27	357	-20	
358	-27	358	-20	
359	-27	359	-20	
360	-26	360	-20	
361	-26	361	-20	
362	-26	362	-19	
363	-26	363	-19	
364	-26	364	-19	
365	-26	365	-19	
366	-26	366	-19	
367	-26	367	-19	
368	-26	368	-19	
369	-26	369	-19	
370	-26	370	-19	
371	-26	371	-19	
372	-25	372	-19	
373	-25	373	-19	
374	-25	374	-18	
375	-25	375	-18	
376	-25	376	-18	
377	-24	377	-18	
378	-24	378	-18	
379	-24	379	-18	
380	-24	380	-18	
381	-23	381	-17	
382	-23	382	-17	
383	-23	383	-17	
384	-23	384	-17	
385	-22	385	-17	
386	-22	386	-17	
387	-22	387	-16	
388	-22	388	-16	
389	-22	389	-16	
390	-22	390	-16	
391	-21	391	-16	
392	-21	392	-16	
393	-21	393	-16	
394	-21	394	-16	
395	-21	395	-16	
396	-21	396	-16	
397	-20	397	-16	
398	-20	398	-16	
399	-20	399	-15	
400	-20	400	-15	
401	-20	401	-15	
402	-20	402	-15	
403	-19	403	-15	
404	-19	404	-15	
405	-19	405	-15	
406	-19	406	-14	
407	-19	407	-14	
408	-19	408	-14	
409	-19	409	-14	
410	-18	410	-14	
411	-18	411	-14	
412	-18	412	-13	
413	-18	413	-13	
414	-18	414	-13	
415	-18	415	-13	
416	-17	416	-13	
417	-17	417	-13	
418	-17	418	-12	
419	-17	419	-12	
420	-17	420	-12	
421	-17	421	-12	
422	-16	422	-12	
423	-16	423	-12	
424	-16	424	-11	
425	-16	425	-11	
426	-16	426	-11	
427	-15	427	-11	
428	-15	428	-11	
429	-15	429	-11	
430	-15	430	-10	
431	-14	431	-10	
432	-14	432	-10	
433	-14	433	-10	
434	-14	434	-10	
435	-13	435	-10	
436	-13	436	-10	
437	-13	437	-9	
438	-13	438	-9	
439	-12	439	-9	
440	-12	440	-9	
441	-12	441	-9	
442	-12	442	-9	
443	-11	443	-8	
444	-11	444	-8	
445	-11	445	-8	
446	-11	446	-8	
447	-10	447	-8	
448	-10	448	-8	
449	-10	449	-7	
450	-10	450	-7	
451	-10	451	-7	
452	-10	452	-7	
453	-9	453	-7	
454	-9	454	-7	
455	-9	455	-6	
456	-9	456	-6	
457	-9	457	-6	
458	-9	458	-6	
459	-9	459	-6	
460	-8	460	-6	
461	-8	461	-6	
462	-8	462	-5	
463	-8	463	-5	
464	-8	464	-5	
465	-8	465	-5	
466	-7	466	-5	
467	-7	467	-5	
468	-7	468	-4	
469	-7	469	-4	
470	-7	470	-4	
471	-7	471	-4	
472	-6	472	-4	
473	-6	473	-4	
474	-6	474	-3	
475	-6	475	-3	
476	-6	476	-3	
477	-5	477	-3	
478	-5	478	-3	
479	-5	479	-2	
480	-5	480	-2	
481	-4	481	-2	
482	-4	482	-2	
483	-4	483	-1	
484	-4	484	-1	
485	-3	485	-1	
486	-3	486	-1	
487	-3	487	0	
488	-3	488	0	
489	-2	489	0	
490	-2	490	0	
491	-2	491	0	
492	-2	492	0	
493	-1	493	1	
494	-1	494	1	
495	-1	495	1	
496	-1	496	1	
497	0	497	1	
498	0	498	1	
499	0	499	2	
500	0	500	2	
501	0	501	2	
502	1	502	2	
503	1	503	2	
504	1	504	2	
505	1	505	3	
506	2	506	3	
507	2	507	3	
508	2	508	3	
509	2	509	3	
510	3	510	3	
511	3	511	3	
512	3	512	4	
513	3	513	4	
514	4	514	4	
515	4	515	4	
516	4	516	4	
517	4	517	4	
518	5	518	5	
519	5	519	5	
520	5	520	5	
521	5	521	5	
522	6	522	5	
523	6	523	5	
524	6	524	6	
525	6	525	6	
526	6	526	6	
527	6	527	6	
528	7	528	6	
529	7	529	6	
530	7	530	6	
531	7	531	7	
532	7	532	7	
533	7	533	7	
534	7	534	7	
535	8	535	7	
536	8	536	7	
537	8	537	8	
538	8	538	8	
539	8	539	8	
540	8	540	8	
541	9	541	9	
542	9	542	9	
543	9	543	9	
544	9	544	10	
545	9	545	10	
546	9	546	10	
547	10	547	11	
548	10	548	11	
549	10	549	11	
550	10	550	12	
551	10	551	12	
552	10	552	12	
553	10	553	13	
554	11	554	13	
555	11	555	13	
556	11	556	13	
557	11	557	14	
558	11	558	14	
559	11	559	14	
560	12	560	14	
561	12	561	14	
562	12	562	15	
563	12	563	15	
564	13	564	15	
565	13	565	15	
566	13	566	15	
567	13	567	15	
568	13	568	15	
569	14	569	15	
570	14	570	15	
571	14	571	15	
572	15	572	15	
573	15	573	15	
574	15	574	15	
575	15	575	15	
576	16	576	15	
577	16	577	15	
578	16	578	15	
579	16	579	15	
580	16	580	15	
581	17	581	15	
582	17	582	15	
583	17	583	15	
584	17	584	15	
585	18	585	15	
586	18	586	15	
587	18	587	16	
588	18	588	16	
589	18	589	16	
590	18	590	16	
591	19	591	16	
592	19	592	17	
593	19	593	17	
594	19	594	17	
595	19	595	17	
596	19	596	18	
597	20	597	18	
598	20	598	18	
599	20	599	19	
600	20	600	19	
601	20	601	19	
602	20	602	19	
603	21	603	19	
604	21	604	19	
605	21	605	20	
606	21	606	20	
607	21	607	20	
608	21	608	20	
609	21	609	20	
610	22	610	20	
611	22	611	20	
612	22	612	21	
613	22	613	21	
614	22	614	21	
615	22	615	21	
616	23	616	21	
617	23	617	21	
618	23	618	22	
619	23	619	22	
620	23	620	22	
621	23	621	22	
622	24	622	22	
623	24	623	22	
624	24	624	23	
625	24	625	23	
626	24	626	23	
627	24	627	23	
628	24	628	23	
629	24	629	23	
630	24	630	24	
631	24	631	24	
632	24	632	24	
633	24	633	24	
634	25	634	24	
635	25	635	24	
636	25	636	24	
637	25	637	25	
638	25	638	25	
639	25	639	25	
640	25	640	25	
641	26	641	25	
642	26	642	25	
643	26	643	25	
644	26	644	25	
645	26	645	25	
646	26	646	26	
647	27	647	26	
648	27	648	26	
649	27	649	26	
650	27	650	26	
651	27	651	26	
652	27	652	25	
653	28	653	25	
654	28	654	25	
655	28	655	25	
656	28	656	25	
657	28	657	25	
658	28	658	25	
659	28	659	25	
660	29	660	25	
661	29	661	25	
662	29	662	25	
663	29	663	25	
664	29	664	25	
665	30	665	25	
666	30	666	25	
667	30	667	25	
668	30	668	25	
669	30	669	25	
670	30	670	25	
671	30	671	25	
672	31	672	25	
673	31	673	25	
674	31	674	26	
675	31	675	26	
676	31	676	26	
677	31	677	26	
678	31	678	26	
679	31	679	26	
680	31	680	26	
681	31	681	26	
682	31	682	26	
683	31	683	26	
684	31	684	26	
685	31	685	26	
686	31	686	27	
687	31	687	27	
688	31	688	27	
689	31	689	27	
690	31	690	27	
691	31	691	27	
692	31	692	27	
693	31	693	27	
694	31	694	27	
695	31	695	27	
696	31	696	27	
697	32	697	27	
698	32	698	28	
699	32	699	28	
700	32	700	28	
701	32	701	28	
702	32	702	28	
703	32	703	28	
704	32	704	28	
705	32	705	28	
706	32	706	28	
707	32	707	28	
708	33	708	28	
709	33	709	28	
710	33	710	28	
711	33	711	28	
712	33	712	28	
713	33	713	28	
714	33	714	28	
715	33	715	28	
716	33	716	28	
717	33	717	28	
718	33	718	28	
719	33	719	28	
720	33	720	28	
721	33	721	28	
722	33	722	29	
723	33	723	29	
724	33	724	29	
725	32	725	29	
726	32	726	28	
727	32	727	28	
728	32	728	28	
729	32	729	28	
730	32	730	28	
731	32	731	28	
732	32	732	27	
733	32	733	27	
734	32	734	27	
735	32	735	27	
736	32	736	27	
737	32	737	27	
738	32	738	27	
739	32	739	27	
740	32	740	26	
741	32	741	26	
742	32	742	26	
743	32	743	26	
744	32	744	26	
745	32	745	26	
746	32	746	26	
747	32	747	26	
748	32	748	27	
749	32	749	27	
750	32	750	27	
751	32	751	27	
752	32	752	27	
753	32	753	27	
754	32	754	27	
755	32	755	27	
756	32	756	27	
757	32	757	27	
758	32	758	27	
759	32	759	27	
760	32	760	28	
761	32	761	28	
762	32	762	28	
763	31	763	28	
764	31	764	28	
765	31	765	28	
766	31	766	27	
767	31	767	27	
768	31	768	27	
769	31	769	27	
770	31	770	27	
771	31	771	27	
772	31	772	27	
773	31	773	27	
774	31	774	27	
775	30	775	27	
776	30	776	27	
777	30	777	26	
778	30	778	26	
779	30	779	26	
780	30	780	26	
781	30	781	26	
782	30	782	26	
783	30	783	26	
784	30	784	26	
785	30	785	26	
786	30	786	26	
787	29	787	26	
788	29	788	26	
789	29	789	26	
790	29	790	25	
791	29	791	25	
792	29	792	25	
793	29	793	25	
794	29	794	25	
795	29	795	25	
796	29	796	25	
797	29	797	25	
798	29	798	25	
799	28	799	25	
800	28	800	25	
801	28	801	24	
802	28	802	24	
803	28	803	24	
804	28	804	24	
805	27	805	23	
806	27	806	23	
807	27	807	23	
808	27	808	23	
809	27	809	22	
810	27	810	22	
811	27	811	22	
812	26	812	22	
813	26	813	21	
814	26	814	21	
815	26	815	21	
816	26	816	21	
817	26	817	21	
818	26	818	21	
819	26	819	21	
820	26	820	21	
821	26	821	21	
822	26	822	21	
823	26	823	21	
824	25	824	21	
825	25	825	21	
826	25	826	21	
827	25	827	20	
828	25	828	20	
829	25	829	20	
830	25	830	20	
831	24	831	20	
832	24	832	20	
833	24	833	20	
834	24	834	20	
835	24	835	20	
836	23	836	20	
837	23	837	20	
838	23	838	19	
839	23	839	19	
840	22	840	19	
841	22	841	19	
842	22	842	19	
843	22	843	19	
844	21	844	19	
845	21	845	18	
846	21	846	18	
847	21	847	18	
848	21	848	18	
849	20	849	18	
850	20	850	18	
851	20	851	17	
852	20	852	17	
853	20	853	17	
854	20	854	17	
855	20	855	17	
856	20	856	16	
857	20	857	16	
858	20	858	16	
859	20	859	16	
860	20	860	16	
861	19	861	16	
862	19	862	16	
863	19	863	16	
864	19	864	16	
865	19	865	16	
866	19	866	16	
867	19	867	16	
868	18	868	16	
869	18	869	16	
870	18	870	16	
871	18	871	16	
872	18	872	16	
873	18	873	16	
874	17	874	16	
875	17	875	16	
876	17	876	15	
877	17	877	15	
878	17	878	15	
879	17	879	15	
880	17	880	15	
881	16	881	14	
882	16	882	14	
883	16	883	14	
884	16	884	13	
885	16	885	13	
886	15	886	13	
887	15	887	13	
888	15	888	12	
889	15	889	12	
890	14	890	12	
891	14	891	12	
892	14	892	11	
893	14	893	11	
894	14	894	11	
895	13	895	11	
896	13	896	10	
897	13	897	10	
898	13	898	10	
899	12	899	10	
900	12	900	10	
901	12	901	10	
902	12	902	10	
903	11	903	10	
904	11	904	10	
905	11	905	10	
906	11	906	10	
907	10	907	10	
908	10	908	10	
909	10	909	10	
910	10	910	10	
911	9	911	10	
912	9	912	10	
913	9	913	9	
914	9	914	9	
915	8	915	9	
916	8	916	9	
917	8	917	9	
918	8	918	8	
919	8	919	8	
920	7	920	8	
921	7	921	8	
922	7	922	7	
923	6	923	7	
924	6	924	7	
925	6	925	6	
926	5	926	6	
927	5	927	6	
928	5	928	6	
929	4	929	5	
930	4	930	5	
931	4	931	5	
932	3	932	5	
933	3	933	4	
934	3	934	4	
935	3	935	4	
936	2	936	4	
937	2	937	4	
938	2	938	4	
939	2	939	3	
940	2	940	3	
941	2	941	3	
942	1	942	3	
943	1	943	3	
944	1	944	3	
945	1	945	3	
946	1	946	3	
947	1	947	3	
948	1	948	3	
949	0	949	3	
950	0	950	3	
951	0	951	2	
952	0	952	2	
953	-1	953	2	
954	-1	954	2	
955	-1	955	1	
956	-1	956	1	
957	-2	957	1	
958	-2	958	1	
959	-2	959	0	
960	-2	960	0	
961	-3	961	0	
962	-3	962	0	
963	-3	963	-1	
964	-3	964	-1	
965	-4	965	-1	
966	-4	966	-1	
967	-4	967	-2	
968	-4	968	-2	
969	-5	969	-2	
970	-5	970	-2	
971	-5	971	-3	
972	-5	972	-3	
973	-5	973	-3	
974	-6	974	-3	
975	-6	975	-3	
976	-6	976	-4	
977	-6	977	-4	
978	-6	978	-4	
979	-6	979	-4	
980	-7	980	-4	
981	-7	981	-4	
982	-7	982	-5	
983	-7	983	-5	
984	-7	984	-5	
985	-7	985	-5	
986	-8	986	-5	
987	-8	987	-5	
988	-8	988	-6	
989	-8	989	-6	
990	-9	990	-6	
991	-9	991	-6	
992	-9	992	-7	
993	-9	993	-7	
994	-10	994	-7	
995	-10	995	-7	
996	-10	996	-8	
997	-10	997	-8	
998	-10	998	-8	
999	-11	999	-8	
1000	-11	1000	-8	
1001	-11	1001	-9	
1002	-11	1002	-9	
1003	-11	1003	-9	
1004	-11	1004	-9	
1005	-12	1005	-9	
1006	-12	1006	-9	
1007	-12	1007	-9	
1008	-12	1008	-9	
1009	-12	1009	-9	
1010	-12	1010	-9	
1011	-13	1011	-9	
1012	-13	1012	-9	
1013	-13	1013	-10	
1014	-13	1014	-10	
1015	-13	1015	-10	
1016	-13	1016	-10	
1017	-13	1017	-10	
1018	-14	1018	-10	
1019	-14	1019	-10	
1020	-14	1020	-11	
1021	-14	1021	-11	
1022	-14	1022	-11	
1023	-14	1023	-11	
1024	-15	1024	-11	
1025	-15	1025	-11	
1026	-15	1026	-12	
1027	-15	1027	-12	
1028	-16	1028	-12	
1029	-16	1029	-12	
1030	-16	1030	-12	
1031	-16	1031	-12	
1032	-17	1032	-13	
1033	-17	1033	-13	
1034	-17	1034	-13	
1035	-17	1035	-13	
1036	-18	1036	-13	
1037	-18	1037	-13	
1038	-18	1038	-14	
1039	-18	1039	-14	
1040	-18	1040	-14	
1041	-18	1041	-14	
1042	-18	1042	-14	
1043	-19	1043	-14	
1044	-19	1044	-14	
1045	-19	1045	-15	
1046	-19	1046	-15	
1047	-19	1047	-15	
1048	-19	1048	-15	
1049	-20	1049	-15	
1050	-20	1050	-15	
1051	-20	1051	-16	
1052	-20	1052	-16	
1053	-21	1053	-16	
1054	-21	1054	-16	
1055	-21	1055	-16	
1056	-21	1056	-16	
1057	-22	1057	-17	
1058	-22	1058	-17	
1059	-22	1059	-17	
1060	-22	1060	-17	
1061	-23	1061	-17	
1062	-23	1062	-17	
1063	-23	1063	-18	
1064	-23	1064	-18	
1065	-23	1065	-18	
1066	-23	1066	-18	
1067	-24	1067	-18	
1068	-24	1068	-18	
1069	-24	1069	-19	
1070	-24	1070	-19	
1071	-24	1071	-19	
1072	-24	1072	-19	
1073	-24	1073	-19	
1074	-25	1074	-19	
1075	-25	1075	-19	
1076	-25	1076	-19	
1077	-25	1077	-19	
1078	-25	1078	-19	
1079	-25	1079	-19	
1080	-26	1080	-19	
1081	-26	1081	-19	
1082	-26	1082	-19	
1083	-26	1083	-19	
1084	-26	1084	-19	
1085	-26	1085	-19	
1086	-27	1086	-19	
1087	-27	1087	-19	
1088	-27	1088	-19	
1089	-27	1089	-19	
1090	-27	1090	-20	
1091	-27	1091	-20	
1092	-28	1092	-20	
1093	-28	1093	-20	
1094	-28	1094	-20	
1095	-28	1095	-20	
1096	-28	1096	-20	
1097	-28	1097	-20	
1098	-28	1098	-20	
1099	-29	1099	-20	
1100	-29	1100	-20	
1101	-29	1101	-21	
1102	-29	1102	-21	
1103	-29	1103	-21	
1104	-29	1104	-21	
1105	-29	1105	-21	
1106	-29	1106	-21	
1107	-29	1107	-22	
1108	-29	1108	-22	
1109	-29	1109	-22	
1110	-29	1110	-22	
1111	-29	1111	-22	
1112	-30	1112	-22	
1113	-30	1113	-23	
1114	-30	1114	-23	
1115	-30	1115	-23	
1116	-30	1116	-23	
1117	-30	1117	-23	
1118	-30	1118	-23	
1119	-30	1119	-24	
1120	-30	1120	-24	
1121	-30	1121	-24	
1122	-30	1122	-24	
1123	-30	1123	-24	
1124	-31	1124	-24	
1125	-31	1125	-24	
1126	-31	1126	-24	
1127	-31	1127	-24	
1128	-31	1128	-24	
1129	-31	1129	-24	
1130	-31	1130	-24	
1131	-31	1131	-24	
1132	-31	1132	-24	
1133	-31	1133	-24	
1134	-31	1134	-24	
1135	-31	1135	-24	
1136	-31	1136	-24	
1137	-31	1137	-24	
1138	-31	1138	-24	
1139	-31	1139	-25	
1140	-31	1140	-25	
1141	-31	1141	-25	
1142	-31	1142	-25	
1143	-31	1143	-25	
1144	-31	1144	-25	
1145	-31	1145	-25	
1146	-31	1146	-25	
1147	-31	1147	-25	
1148	-31	1148	-25	
1149	-31	1149	-25	
1150	-31	1150	-25	
1151	-31	1151	-25	
1152	-31	1152	-25	
1153	-31	1153	-25	
1154	-31	1154	-26	
1155	-31	1155	-26	
1156	-31	1156	-26	
1157	-31	1157	-26	
1158	-31	1158	-25	
1159	-31	1159	-25	
1160	-31	1160	-25	
1161	-32	1161	-25	
1162	-32	1162	-25	
1163	-32	1163	-25	
1164	-32	1164	-25	
1165	-32	1165	-25	
1166	-32	1166	-25	
1167	-33	1167	-25	
1168	-33	1168	-25	
1169	-33	1169	-25	
1170	-33	1170	-25	
1171	-33	1171	-25	
1172	-33	1172	-25	
1173	-33	1173	-24	
1174	-33	1174	-24	
1175	-34	1175	-24	
1176	-34	1176	-24	
1177	-34	1177	-24	
1178	-34	1178	-24	
1179	-34	1179	-24	
1180	-34	1180	-24	
1181	-34	1181	-24	
1182	-34	1182	-24	
1183	-33	1183	-24	
1184	-33	1184	-24	
1185	-33	1185	-24	
1186	-33	1186	-24	
1187	-33	1187	-24	
1188	-33	1188	-25	
1189	-33	1189	-25	
1190	-33	1190	-25	
1191	-33	1191	-25	
1192	-33	1192	-25	
1193	-33	1193	-25	
1194	-33	1194	-26	
1195	-33	1195	-26	
1196	-33	1196	-26	
1197	-32	1197	-26	
1198	-32	1198	-26	
1199	-32	1199	-26	
1200	-32	1200	-26	
1201	-32	1201	-26	
1202	-32	1202	-26	
1203	-32	1203	-26	
1204	-32	1204	-26	
1205	-32	1205	-26	
1206	-32	1206	-26	
1207	-32	1207	-26	
1208	-32	1208	-26	
1209	-31	1209	-26	
1210	-31	1210	-26	
1211	-31	1211	-25	
1212	-31	1212	-25	
1213	-31	1213	-25	
1214	-31	1214	-25	
1215	-31	1215	-25	
1216	-31	1216	-25	
1217	-31	1217	-25	
1218	-31	1218	-25	
1219	-31	1219	-25	
1220	-31	1220	-25	
1221	-30	1221	-25	
1222	-30	1222	-25	
1223	-30	1223	-25	
1224	-30	1224	-25	
1225	-30	1225	-25	
1226	-30	1226	-25	
1227	-30	1227	-25	
1228	-30	1228	-25	
1229	-30	1229	-25	
1230	-30	1230	-25	
1231	-30	1231	-26	
1232	-30	1232	-26	
1233	-30	1233	-26	
1234	-30	1234	-26	
1235	-30	1235	-25	
1236	-30	1236	-25	
1237	-30	1237	-25	
1238	-30	1238	-25	
1239	-30	1239	-25	
1240	-30	1240	-25	
1241	-30	1241	-25	
1242	-30	1242	-25	
1243	-30	1243	-25	
1244	-30	1244	-24	
1245	-30	1245	-24	
1246	-30	1246	-24	
1247	-30	1247	-24	
1248	-30	1248	-24	
1249	-30	1249	-23	
1250	-30	1250	-23	
1251	-30	1251	-23	
1252	-30	1252	-23	
1253	-30	1253	-23	
1254	-30	1254	-23	
1255	-30	1255	-22	
1256	-30	1256	-22	
1257	-30	1257	-22	
1258	-30	1258	-22	
1259	-29	1259	-22	
1260	-29	1260	-22	
1261	-29	1261	-22	
1262	-29	1262	-21	
1263	-29	1263	-21	
1264	-29	1264	-21	
1265	-29	1265	-21	
1266	-28	1266	-21	
1267	-28	1267	-21	
1268	-28	1268	-21	
1269	-28	1269	-21	
1270	-28	1270	-21	
1271	-28	1271	-21	
1272	-27	1272	-21	
1273	-27	1273	-20	
1274	-27	1274	-20	
1275	-27	1275	-20	
1276	-27	1276	-20	
1277	-27	1277	-20	
1278	-26	1278	-20	
1279	-26	1279	-20	
1280	-26	1280	-20	
1281	-26	1281	-20	
1282	-26	1282	-20	
1283	-26	1283	-20	
1284	-26	1284	-20	
1285	-25	1285	-20	
1286	-25	1286	-19	
1287	-25	1287	-19	
1288	-25	1288	-19	
1289	-25	1289	-19	
1290	-25	1290	-19	
1291	-25	1291	-19	
1292	-25	1292	-19	
1293	-25	1293	-18	
1294	-25	1294	-18	
1295	-25	1295	-18	
1296	-25	1296	-18	
1297	-24	1297	-18	
1298	-24	1298	-18	
1299	-24	1299	-17	
1300	-24	1300	-17	
1301	-24	1301	-17	
1302	-24	1302	-17	
