Time - RF	Amplitude - RF	Time - CRF	Amplitude - CRF	
168	-25	168	-20	
169	-25	169	-20	
170	-25	170	-20	
171	-25	171	-21	
172	-26	172	-21	
173	-26	173	-21	
174	-26	174	-21	
175	-26	175	-21	
176	-26	176	-21	
177	-26	177	-21	
178	-26	178	-22	
179	-26	179	-22	
180	-26	180	-22	
181	-26	181	-22	
182	-26	182	-22	
183	-26	183	-22	
184	-27	184	-22	
185	-27	185	-22	
186	-27	186	-22	
187	-27	187	-22	
188	-27	188	-22	
189	-27	189	-22	
190	-28	190	-23	
191	-28	191	-23	
192	-28	192	-23	
193	-28	193	-23	
194	-28	194	-23	
195	-28	195	-23	
196	-29	196	-24	
197	-29	197	-24	
198	-29	198	-24	
199	-29	199	-24	
200	-29	200	-24	
201	-29	201	-24	
202	-30	202	-24	
203	-30	203	-25	
204	-30	204	-25	
205	-30	205	-25	
206	-30	206	-25	
207	-30	207	-25	
208	-30	208	-25	
209	-31	209	-25	
210	-31	210	-25	
211	-31	211	-25	
212	-31	212	-25	
213	-31	213	-25	
214	-31	214	-25	
215	-31	215	-25	
216	-31	216	-25	
217	-31	217	-25	
218	-31	218	-25	
219	-31	219	-25	
220	-31	220	-25	
221	-31	221	-25	
222	-31	222	-25	
223	-31	223	-25	
224	-31	224	-25	
225	-31	225	-25	
226	-31	226	-25	
227	-31	227	-25	
228	-31	228	-25	
229	-31	229	-25	
230	-31	230	-25	
231	-31	231	-25	
232	-31	232	-25	
233	-31	233	-25	
234	-31	234	-25	
235	-32	235	-25	
236	-32	236	-25	
237	-32	237	-25	
238	-32	238	-25	
239	-32	239	-25	
240	-32	240	-25	
241	-32	241	-25	
242	-32	242	-25	
243	-32	243	-25	
244	-32	244	-25	
245	-32	245	-25	
246	-32	246	-25	
247	-32	247	-25	
248	-32	248	-25	
249	-32	249	-25	
250	-32	250	-25	
251	-32	251	-25	
252	-32	252	-25	
253	-32	253	-25	
254	-32	254	-25	
255	-32	255	-25	
256	-32	256	-25	
257	-32	257	-25	
258	-32	258	-25	
259	-32	259	-25	
260	-33	260	-25	
261	-33	261	-25	
262	-33	262	-24	
263	-33	263	-24	
264	-33	264	-24	
265	-33	265	-24	
266	-33	266	-24	
267	-33	267	-24	
268	-33	268	-25	
269	-33	269	-25	
270	-33	270	-25	
271	-33	271	-25	
272	-33	272	-25	
273	-33	273	-25	
274	-33	274	-25	
275	-34	275	-25	
276	-34	276	-25	
277	-34	277	-25	
278	-34	278	-26	
279	-33	279	-26	
280	-33	280	-26	
281	-33	281	-26	
282	-33	282	-26	
283	-33	283	-26	
284	-33	284	-26	
285	-33	285	-26	
286	-33	286	-26	
287	-33	287	-26	
288	-33	288	-26	
289	-33	289	-26	
290	-33	290	-26	
291	-33	291	-26	
292	-33	292	-26	
293	-33	293	-26	
294	-32	294	-26	
295	-32	295	-26	
296	-32	296	-26	
297	-32	297	-26	
298	-32	298	-26	
299	-32	299	-26	
300	-32	300	-26	
301	-32	301	-25	
302	-32	302	-25	
303	-32	303	-25	
304	-32	304	-25	
305	-32	305	-25	
306	-31	306	-25	
307	-31	307	-25	
308	-31	308	-25	
309	-31	309	-25	
310	-31	310	-25	
311	-31	311	-25	
312	-31	312	-25	
313	-31	313	-24	
314	-31	314	-24	
315	-31	315	-24	
316	-31	316	-24	
317	-31	317	-24	
318	-31	318	-24	
319	-31	319	-24	
320	-31	320	-24	
321	-31	321	-24	
322	-31	322	-24	
323	-31	323	-24	
324	-31	324	-24	
325	-31	325	-24	
326	-31	326	-23	
327	-31	327	-23	
328	-31	328	-23	
329	-31	329	-23	
330	-31	330	-23	
331	-31	331	-23	
332	-30	332	-23	
333	-30	333	-22	
334	-30	334	-22	
335	-30	335	-22	
336	-30	336	-22	
337	-30	337	-22	
338	-30	338	-22	
339	-30	339	-21	
340	-30	340	-21	
341	-30	341	-21	
342	-30	342	-21	
343	-30	343	-21	
344	-29	344	-21	
345	-29	345	-21	
346	-29	346	-21	
347	-29	347	-21	
348	-29	348	-21	
349	-29	349	-20	
350	-29	350	-20	
351	-28	351	-20	
352	-28	352	-20	
353	-28	353	-20	
354	-28	354	-20	
355	-28	355	-20	
356	-28	356	-20	
357	-27	357	-20	
358	-27	358	-20	
359	-27	359	-20	
360	-27	360	-20	
361	-27	361	-20	
362	-27	362	-20	
363	-26	363	-20	
364	-26	364	-20	
365	-26	365	-20	
366	-26	366	-20	
367	-26	367	-20	
368	-26	368	-20	
369	-26	369	-20	
370	-25	370	-20	
371	-25	371	-19	
372	-25	372	-19	
373	-25	373	-19	
374	-25	374	-19	
375	-25	375	-19	
376	-25	376	-18	
377	-25	377	-18	
378	-25	378	-18	
379	-25	379	-18	
380	-25	380	-17	
381	-25	381	-17	
382	-24	382	-17	
383	-24	383	-17	
384	-24	384	-16	
385	-24	385	-16	
386	-24	386	-16	
387	-23	387	-16	
388	-23	388	-16	
389	-23	389	-15	
390	-23	390	-15	
391	-22	391	-15	
392	-22	392	-15	
393	-22	393	-15	
394	-22	394	-15	
395	-21	395	-15	
396	-21	396	-15	
397	-21	397	-15	
398	-21	398	-15	
399	-21	399	-15	
400	-21	400	-15	
401	-20	401	-14	
402	-20	402	-14	
403	-20	403	-14	
404	-20	404	-14	
405	-20	405	-14	
406	-20	406	-13	
407	-19	407	-13	
408	-19	408	-13	
409	-19	409	-13	
410	-19	410	-12	
411	-19	411	-12	
412	-19	412	-12	
413	-18	413	-12	
414	-18	414	-11	
415	-18	415	-11	
416	-18	416	-11	
417	-18	417	-11	
418	-18	418	-11	
419	-18	419	-10	
420	-17	420	-10	
421	-17	421	-10	
422	-17	422	-10	
423	-17	423	-10	
424	-17	424	-10	
425	-17	425	-10	
426	-16	426	-9	
427	-16	427	-9	
428	-16	428	-9	
429	-16	429	-9	
430	-16	430	-9	
431	-16	431	-9	
432	-15	432	-9	
433	-15	433	-9	
434	-15	434	-9	
435	-15	435	-9	
436	-15	436	-9	
437	-15	437	-9	
438	-15	438	-8	
439	-14	439	-8	
440	-14	440	-8	
441	-14	441	-8	
442	-14	442	-8	
443	-14	443	-7	
444	-14	444	-7	
445	-13	445	-7	
446	-13	446	-7	
447	-13	447	-6	
448	-13	448	-6	
449	-12	449	-6	
450	-12	450	-6	
451	-12	451	-5	
452	-12	452	-5	
453	-11	453	-5	
454	-11	454	-5	
455	-11	455	-5	
456	-11	456	-5	
457	-10	457	-5	
458	-10	458	-5	
459	-10	459	-5	
460	-10	460	-5	
461	-10	461	-5	
462	-10	462	-5	
463	-10	463	-4	
464	-9	464	-4	
465	-9	465	-4	
466	-9	466	-4	
467	-9	467	-4	
468	-9	468	-4	
469	-9	469	-3	
470	-8	470	-3	
471	-8	471	-3	
472	-8	472	-3	
473	-7	473	-2	
474	-7	474	-2	
475	-7	475	-2	
476	-6	476	-2	
477	-6	477	-1	
478	-6	478	-1	
479	-5	479	-1	
480	-5	480	0	
481	-5	481	0	
482	-5	482	0	
483	-4	483	0	
484	-4	484	1	
485	-4	485	1	
486	-4	486	1	
487	-4	487	1	
488	-3	488	1	
489	-3	489	2	
490	-3	490	2	
491	-3	491	2	
492	-3	492	2	
493	-3	493	2	
494	-3	494	2	
495	-2	495	2	
496	-2	496	2	
497	-2	497	2	
498	-2	498	2	
499	-1	499	2	
500	-1	500	2	
501	-1	501	3	
502	-1	502	3	
503	0	503	3	
504	0	504	3	
505	0	505	3	
506	0	506	4	
507	1	507	4	
508	1	508	4	
509	1	509	4	
510	1	510	5	
511	1	511	5	
512	1	512	5	
513	1	513	5	
514	2	514	6	
515	2	515	6	
516	2	516	6	
517	2	517	6	
518	2	518	6	
519	2	519	6	
520	3	520	7	
521	3	521	7	
522	3	522	7	
523	4	523	7	
524	4	524	7	
525	4	525	7	
526	5	526	8	
527	5	527	8	
528	5	528	8	
529	6	529	8	
530	6	530	8	
531	6	531	9	
532	6	532	9	
533	7	533	9	
534	7	534	9	
535	7	535	10	
536	7	536	10	
537	7	537	10	
538	8	538	10	
539	8	539	11	
540	8	540	11	
541	8	541	11	
542	8	542	11	
543	8	543	11	
544	8	544	11	
545	9	545	12	
546	9	546	12	
547	9	547	12	
548	9	548	12	
549	10	549	12	
550	10	550	12	
551	10	551	13	
552	10	552	13	
553	11	553	13	
554	11	554	13	
555	11	555	14	
556	11	556	14	
557	12	557	14	
558	12	558	14	
559	12	559	15	
560	12	560	15	
561	12	561	15	
562	12	562	15	
563	12	563	15	
564	13	564	16	
565	13	565	16	
566	13	566	16	
567	13	567	16	
568	13	568	16	
569	13	569	16	
570	14	570	16	
571	14	571	16	
572	14	572	16	
573	15	573	16	
574	15	574	17	
575	15	575	17	
576	16	576	17	
577	16	577	17	
578	16	578	17	
579	17	579	17	
580	17	580	17	
581	17	581	17	
582	17	582	17	
583	18	583	17	
584	18	584	17	
585	18	585	17	
586	18	586	17	
587	18	587	17	
588	19	588	18	
589	19	589	18	
590	19	590	18	
591	19	591	18	
592	19	592	18	
593	19	593	18	
594	19	594	18	
595	20	595	19	
596	20	596	19	
597	20	597	19	
598	20	598	19	
599	20	599	19	
600	20	600	19	
601	21	601	20	
602	21	602	20	
603	21	603	20	
604	21	604	20	
605	21	605	20	
606	21	606	20	
607	22	607	20	
608	22	608	20	
609	22	609	20	
610	22	610	20	
611	23	611	20	
612	23	612	20	
613	23	613	21	
614	23	614	21	
615	24	615	21	
616	24	616	21	
617	24	617	21	
618	24	618	21	
619	24	619	21	
620	25	620	22	
621	25	621	22	
622	25	622	22	
623	25	623	22	
624	25	624	22	
625	25	625	22	
626	25	626	23	
627	25	627	23	
628	25	628	23	
629	26	629	23	
630	26	630	23	
631	26	631	23	
632	26	632	24	
633	26	633	24	
634	26	634	24	
635	26	635	24	
636	26	636	24	
637	26	637	24	
638	26	638	24	
639	26	639	25	
640	26	640	25	
641	26	641	25	
642	26	642	25	
643	26	643	25	
644	26	644	25	
645	26	645	25	
646	26	646	25	
647	26	647	25	
648	26	648	25	
649	26	649	25	
650	26	650	26	
651	27	651	26	
652	27	652	26	
653	27	653	26	
654	27	654	26	
655	27	655	26	
656	27	656	26	
657	28	657	26	
658	28	658	26	
659	28	659	26	
660	28	660	26	
661	28	661	26	
662	28	662	26	
663	28	663	27	
664	28	664	27	
665	28	665	27	
666	28	666	27	
667	28	667	27	
668	28	668	27	
669	29	669	27	
670	29	670	27	
671	29	671	27	
672	29	672	27	
673	29	673	27	
674	29	674	27	
675	29	675	28	
676	29	676	28	
677	29	677	28	
678	29	678	28	
679	29	679	28	
680	29	680	28	
681	29	681	28	
682	30	682	28	
683	30	683	28	
684	30	684	28	
685	30	685	28	
686	30	686	28	
687	30	687	28	
688	31	688	28	
689	31	689	28	
690	31	690	28	
691	31	691	28	
692	31	692	28	
693	31	693	28	
694	32	694	28	
695	32	695	28	
696	32	696	28	
697	32	697	28	
698	32	698	28	
699	32	699	28	
700	32	700	28	
701	32	701	29	
702	32	702	29	
703	32	703	29	
704	32	704	29	
705	32	705	29	
706	32	706	29	
707	32	707	29	
708	32	708	29	
709	32	709	29	
710	32	710	29	
711	32	711	30	
712	32	712	30	
713	32	713	30	
714	32	714	30	
715	32	715	30	
716	32	716	30	
717	32	717	29	
718	32	718	29	
719	33	719	29	
720	33	720	29	
721	33	721	29	
722	33	722	29	
723	33	723	29	
724	33	724	29	
725	33	725	29	
726	33	726	29	
727	33	727	29	
728	33	728	29	
729	33	729	29	
730	33	730	29	
731	33	731	29	
732	33	732	29	
733	33	733	29	
734	33	734	29	
735	33	735	29	
736	33	736	29	
737	33	737	29	
738	33	738	29	
739	33	739	29	
740	33	740	29	
741	33	741	29	
742	33	742	29	
743	33	743	29	
744	33	744	29	
745	33	745	29	
746	33	746	29	
747	33	747	29	
748	32	748	29	
749	32	749	29	
750	32	750	29	
751	32	751	29	
752	32	752	29	
753	32	753	28	
754	32	754	28	
755	32	755	28	
756	32	756	28	
757	32	757	28	
758	32	758	28	
759	31	759	27	
760	31	760	27	
761	31	761	27	
762	31	762	27	
763	31	763	27	
764	31	764	27	
765	31	765	27	
766	31	766	26	
767	31	767	26	
768	31	768	26	
769	31	769	26	
770	31	770	26	
771	31	771	26	
772	31	772	26	
773	31	773	26	
774	31	774	26	
775	31	775	26	
776	31	776	26	
777	31	777	26	
778	31	778	26	
779	31	779	26	
780	31	780	26	
781	31	781	26	
782	31	782	26	
783	31	783	26	
784	31	784	26	
785	30	785	26	
786	30	786	26	
787	30	787	26	
788	30	788	26	
789	30	789	26	
790	30	790	26	
791	30	791	26	
792	30	792	25	
793	30	793	25	
794	30	794	25	
795	30	795	25	
796	30	796	25	
797	29	797	25	
798	29	798	25	
799	29	799	25	
800	29	800	25	
801	29	801	25	
802	29	802	25	
803	29	803	25	
804	29	804	24	
805	29	805	24	
806	29	806	24	
807	29	807	24	
808	29	808	24	
809	28	809	24	
810	28	810	24	
811	28	811	24	
812	28	812	24	
813	28	813	24	
814	28	814	24	
815	28	815	23	
816	27	816	23	
817	27	817	23	
818	27	818	23	
819	27	819	23	
820	27	820	23	
821	26	821	23	
822	26	822	22	
823	26	823	22	
824	26	824	22	
825	25	825	22	
826	25	826	22	
827	25	827	22	
828	25	828	21	
829	24	829	21	
830	24	830	21	
831	24	831	21	
832	24	832	21	
833	24	833	21	
834	23	834	20	
835	23	835	20	
836	23	836	20	
837	23	837	20	
838	23	838	20	
839	22	839	20	
840	22	840	19	
841	22	841	19	
842	22	842	19	
843	22	843	19	
844	22	844	19	
845	22	845	19	
846	22	846	18	
847	21	847	18	
848	21	848	18	
849	21	849	18	
850	21	850	18	
851	21	851	18	
852	21	852	18	
853	21	853	18	
854	21	854	17	
855	21	855	17	
856	21	856	17	
857	21	857	17	
858	21	858	17	
859	20	859	17	
860	20	860	17	
861	20	861	17	
862	20	862	17	
863	19	863	17	
864	19	864	17	
865	19	865	16	
866	19	866	16	
867	18	867	16	
868	18	868	16	
869	18	869	15	
870	18	870	15	
871	17	871	15	
872	17	872	15	
873	17	873	15	
874	17	874	14	
875	16	875	14	
876	16	876	14	
877	16	877	14	
878	16	878	13	
879	15	879	13	
880	15	880	13	
881	15	881	13	
882	15	882	13	
883	15	883	12	
884	14	884	12	
885	14	885	12	
886	14	886	12	
887	14	887	12	
888	14	888	12	
889	14	889	12	
890	13	890	12	
891	13	891	11	
892	13	892	11	
893	13	893	11	
894	13	894	11	
895	13	895	11	
896	12	896	11	
897	12	897	11	
898	12	898	11	
899	12	899	11	
900	12	900	11	
901	12	901	11	
902	12	902	11	
903	11	903	10	
904	11	904	10	
905	11	905	10	
906	11	906	10	
907	11	907	10	
908	11	908	10	
909	10	909	9	
910	10	910	9	
911	10	911	9	
912	10	912	9	
913	10	913	9	
914	10	914	9	
915	9	915	8	
916	9	916	8	
917	9	917	8	
918	9	918	8	
919	9	919	8	
920	9	920	8	
921	8	921	8	
922	8	922	7	
923	8	923	7	
924	8	924	7	
925	8	925	7	
926	8	926	7	
927	8	927	7	
928	7	928	6	
929	7	929	6	
930	7	930	6	
931	7	931	6	
932	7	932	5	
933	6	933	5	
934	6	934	5	
935	6	935	5	
936	6	936	4	
937	5	937	4	
938	5	938	4	
939	5	939	4	
940	4	940	3	
941	4	941	3	
942	4	942	3	
943	3	943	3	
944	3	944	3	
945	3	945	3	
946	2	946	3	
947	2	947	2	
948	2	948	2	
949	1	949	2	
950	1	950	2	
951	1	951	2	
952	1	952	2	
953	1	953	1	
954	0	954	1	
955	0	955	1	
956	0	956	1	
957	0	957	0	
958	0	958	0	
959	-1	959	0	
960	-1	960	0	
961	-1	961	-1	
962	-1	962	-1	
963	-1	963	-1	
964	-1	964	-1	
965	-1	965	-2	
966	-1	966	-2	
967	-1	967	-2	
968	-1	968	-2	
969	-1	969	-3	
970	-1	970	-3	
971	-2	971	-3	
972	-2	972	-3	
973	-2	973	-4	
974	-2	974	-4	
975	-3	975	-4	
976	-3	976	-4	
977	-3	977	-4	
978	-4	978	-5	
979	-4	979	-5	
980	-5	980	-5	
981	-5	981	-5	
982	-5	982	-5	
983	-6	983	-5	
984	-6	984	-5	
985	-6	985	-5	
986	-6	986	-5	
987	-7	987	-5	
988	-7	988	-5	
989	-7	989	-5	
990	-7	990	-6	
991	-7	991	-6	
992	-8	992	-6	
993	-8	993	-6	
994	-8	994	-6	
995	-8	995	-6	
996	-9	996	-6	
997	-9	997	-7	
998	-9	998	-7	
999	-9	999	-7	
1000	-10	1000	-7	
1001	-10	1001	-7	
1002	-10	1002	-7	
1003	-10	1003	-8	
1004	-11	1004	-8	
1005	-11	1005	-8	
1006	-11	1006	-8	
1007	-11	1007	-8	
1008	-11	1008	-8	
1009	-12	1009	-8	
1010	-12	1010	-9	
1011	-12	1011	-9	
1012	-12	1012	-9	
1013	-12	1013	-9	
1014	-12	1014	-9	
1015	-13	1015	-10	
1016	-13	1016	-10	
1017	-13	1017	-10	
1018	-13	1018	-10	
1019	-13	1019	-11	
1020	-13	1020	-11	
1021	-14	1021	-11	
1022	-14	1022	-11	
1023	-14	1023	-12	
1024	-14	1024	-12	
1025	-15	1025	-12	
1026	-15	1026	-12	
1027	-15	1027	-12	
1028	-15	1028	-13	
1029	-15	1029	-13	
1030	-16	1030	-13	
1031	-16	1031	-13	
1032	-16	1032	-13	
1033	-16	1033	-14	
1034	-17	1034	-14	
1035	-17	1035	-14	
1036	-17	1036	-14	
1037	-18	1037	-14	
1038	-18	1038	-14	
1039	-18	1039	-14	
1040	-18	1040	-14	
1041	-18	1041	-15	
1042	-19	1042	-15	
1043	-19	1043	-15	
1044	-19	1044	-15	
1045	-19	1045	-15	
1046	-20	1046	-15	
1047	-20	1047	-15	
1048	-20	1048	-15	
1049	-20	1049	-15	
1050	-20	1050	-15	
1051	-20	1051	-15	
1052	-21	1052	-15	
1053	-21	1053	-16	
1054	-21	1054	-16	
1055	-21	1055	-16	
1056	-21	1056	-16	
1057	-21	1057	-16	
1058	-21	1058	-16	
1059	-22	1059	-17	
1060	-22	1060	-17	
1061	-22	1061	-17	
1062	-22	1062	-17	
1063	-22	1063	-17	
1064	-22	1064	-17	
1065	-23	1065	-18	
1066	-23	1066	-18	
1067	-23	1067	-18	
1068	-23	1068	-18	
1069	-23	1069	-18	
1070	-23	1070	-18	
1071	-24	1071	-19	
1072	-24	1072	-19	
1073	-24	1073	-19	
1074	-24	1074	-19	
1075	-24	1075	-19	
1076	-24	1076	-19	
1077	-24	1077	-19	
1078	-25	1078	-20	
1079	-25	1079	-20	
1080	-25	1080	-20	
1081	-25	1081	-20	
1082	-25	1082	-20	
1083	-25	1083	-20	
1084	-26	1084	-20	
1085	-26	1085	-20	
1086	-26	1086	-20	
1087	-26	1087	-20	
1088	-26	1088	-20	
1089	-27	1089	-20	
1090	-27	1090	-20	
1091	-27	1091	-21	
1092	-27	1092	-21	
1093	-27	1093	-21	
1094	-27	1094	-21	
1095	-27	1095	-21	
1096	-27	1096	-21	
1097	-27	1097	-21	
1098	-27	1098	-21	
1099	-27	1099	-21	
1100	-27	1100	-21	
1101	-27	1101	-21	
1102	-27	1102	-21	
1103	-27	1103	-22	
1104	-27	1104	-22	
1105	-27	1105	-22	
1106	-27	1106	-22	
1107	-27	1107	-22	
1108	-27	1108	-22	
1109	-28	1109	-23	
1110	-28	1110	-23	
1111	-28	1111	-23	
1112	-28	1112	-23	
1113	-29	1113	-23	
1114	-29	1114	-23	
1115	-29	1115	-23	
1116	-29	1116	-24	
1117	-30	1117	-24	
1118	-30	1118	-24	
1119	-30	1119	-24	
1120	-30	1120	-24	
1121	-31	1121	-24	
1122	-31	1122	-24	
1123	-31	1123	-24	
1124	-31	1124	-24	
1125	-31	1125	-24	
1126	-32	1126	-24	
1127	-32	1127	-24	
1128	-32	1128	-24	
1129	-32	1129	-24	
1130	-32	1130	-24	
1131	-32	1131	-24	
1132	-32	1132	-24	
1133	-32	1133	-24	
1134	-32	1134	-24	
1135	-32	1135	-24	
1136	-32	1136	-24	
1137	-33	1137	-24	
1138	-33	1138	-24	
1139	-33	1139	-24	
1140	-32	1140	-24	
1141	-32	1141	-25	
1142	-32	1142	-25	
1143	-32	1143	-25	
1144	-32	1144	-25	
1145	-32	1145	-25	
1146	-32	1146	-25	
1147	-32	1147	-25	
1148	-32	1148	-25	
1149	-32	1149	-25	
1150	-32	1150	-25	
1151	-32	1151	-25	
1152	-32	1152	-25	
1153	-32	1153	-25	
1154	-32	1154	-25	
1155	-32	1155	-25	
1156	-32	1156	-25	
1157	-32	1157	-25	
1158	-32	1158	-25	
1159	-32	1159	-25	
1160	-33	1160	-25	
1161	-33	1161	-25	
1162	-33	1162	-25	
1163	-33	1163	-25	
1164	-33	1164	-25	
1165	-33	1165	-25	
1166	-33	1166	-26	
1167	-33	1167	-26	
1168	-33	1168	-26	
1169	-33	1169	-26	
1170	-33	1170	-26	
1171	-33	1171	-26	
1172	-34	1172	-26	
1173	-34	1173	-26	
1174	-34	1174	-26	
1175	-34	1175	-26	
1176	-34	1176	-26	
1177	-34	1177	-26	
1178	-34	1178	-26	
1179	-34	1179	-26	
1180	-34	1180	-26	
1181	-34	1181	-26	
1182	-34	1182	-26	
1183	-34	1183	-26	
1184	-34	1184	-26	
1185	-34	1185	-26	
1186	-34	1186	-26	
1187	-34	1187	-26	
1188	-34	1188	-25	
1189	-34	1189	-25	
1190	-34	1190	-25	
1191	-34	1191	-25	
1192	-34	1192	-25	
1193	-34	1193	-25	
1194	-33	1194	-25	
1195	-33	1195	-25	
1196	-33	1196	-25	
1197	-33	1197	-25	
1198	-33	1198	-25	
1199	-33	1199	-25	
1200	-33	1200	-25	
1201	-33	1201	-25	
1202	-33	1202	-25	
1203	-33	1203	-25	
1204	-33	1204	-25	
1205	-33	1205	-25	
1206	-32	1206	-25	
1207	-32	1207	-25	
1208	-32	1208	-25	
1209	-32	1209	-25	
1210	-32	1210	-25	
1211	-32	1211	-25	
1212	-32	1212	-25	
1213	-32	1213	-25	
1214	-32	1214	-25	
1215	-32	1215	-25	
1216	-32	1216	-25	
1217	-32	1217	-25	
1218	-32	1218	-25	
1219	-32	1219	-25	
1220	-32	1220	-25	
1221	-32	1221	-25	
1222	-32	1222	-25	
1223	-32	1223	-25	
1224	-32	1224	-25	
1225	-32	1225	-25	
1226	-32	1226	-25	
1227	-32	1227	-25	
1228	-32	1228	-25	
1229	-32	1229	-25	
1230	-32	1230	-25	
1231	-32	1231	-25	
1232	-32	1232	-25	
1233	-32	1233	-25	
1234	-32	1234	-25	
1235	-32	1235	-25	
1236	-32	1236	-25	
1237	-32	1237	-25	
1238	-32	1238	-24	
1239	-32	1239	-24	
1240	-32	1240	-24	
1241	-32	1241	-24	
1242	-32	1242	-24	
1243	-32	1243	-24	
1244	-31	1244	-24	
1245	-31	1245	-23	
1246	-31	1246	-23	
1247	-31	1247	-23	
1248	-31	1248	-23	
1249	-31	1249	-23	
1250	-31	1250	-23	
1251	-31	1251	-22	
1252	-31	1252	-22	
1253	-31	1253	-22	
1254	-31	1254	-22	
1255	-31	1255	-22	
1256	-30	1256	-22	
1257	-30	1257	-21	
1258	-30	1258	-21	
1259	-30	1259	-21	
1260	-30	1260	-21	
1261	-30	1261	-21	
1262	-30	1262	-21	
1263	-30	1263	-20	
1264	-30	1264	-20	
1265	-30	1265	-20	
1266	-30	1266	-20	
1267	-30	1267	-20	
1268	-30	1268	-20	
1269	-29	1269	-20	
1270	-29	1270	-20	
1271	-29	1271	-20	
1272	-29	1272	-20	
1273	-29	1273	-20	
1274	-29	1274	-20	
1275	-29	1275	-20	
1276	-29	1276	-20	
1277	-29	1277	-20	
1278	-29	1278	-20	
1279	-29	1279	-20	
1280	-29	1280	-20	
1281	-29	1281	-20	
1282	-28	1282	-20	
1283	-28	1283	-21	
1284	-28	1284	-21	
1285	-28	1285	-21	
1286	-28	1286	-21	
1287	-28	1287	-20	
1288	-28	1288	-20	
1289	-27	1289	-20	
1290	-27	1290	-20	
1291	-27	1291	-20	
1292	-27	1292	-20	
1293	-27	1293	-20	
1294	-27	1294	-20	
1295	-26	1295	-20	
1296	-26	1296	-19	
1297	-26	1297	-19	
1298	-26	1298	-19	
1299	-26	1299	-19	
1300	-26	1300	-19	
1301	-25	1301	-18	
1302	-25	1302	-18	
